Date,Description,Withdrawal,Deposit,Balance,Week,Month,Year,Category
2022-02-07,BEST BUY #634     _F,0.0,20.65,78.36,6,2,2022,Interest
2022-02-07,THE E JUICE GAL   _F,16.93,0.0,61.43,6,2,2022,Bills
2022-02-14,PIZZA PIZZA # 6   _F,5.07,0.0,56.36,7,2,2022,Food
2022-02-16,CANADA           PAY,0.0,458.56,514.92,7,2,2022,Bonus
2022-02-16,WATERSHED 144     _F,4.24,0.0,510.68,7,2,2022,Groceries
2022-02-16,SEND E-TFR ***4sU   ,12.0,0.0,498.68,7,2,2022,Entertainment
2022-02-16,SKIPTHEDISHES     _V,32.94,0.0,465.74,7,2,2022,Entertainment
2022-02-17,PIZZA PIZZA LTD   _V,25.24,0.0,440.5,7,2,2022,Food
2022-02-17,SKIPTHEDISHES     _V,22.99,0.0,417.51,7,2,2022,Transportation
2022-02-17,SKIPTHEDISHES     _V,17.84,0.0,399.67,7,2,2022,Entertainment
2022-02-18,SKIPTHEDISHES     _V,32.94,0.0,366.73,7,2,2022,Shopping
2022-02-18,SKIPTHEDISHES     _V,10.69,0.0,356.04,7,2,2022,Bills
2022-02-22,SKIPTHEDISHES     _V,21.29,0.0,334.75,8,2,2022,Entertainment
2022-02-28,SKIPTHEDISHES     _V,32.94,0.0,301.81,9,2,2022,Other
2022-02-28,SKIPTHEDISHES     _V,23.34,0.0,278.47,9,2,2022,Food
2022-02-28,SEND E-TFR ***Rys   ,100.0,0.0,178.47,9,2,2022,Bills
2022-02-28,PIZZA PIZZA # 6     ,24.21,0.0,154.26,9,2,2022,Transportation
2022-03-01,SKIPTHEDISHES     _V,35.5,0.0,118.76,9,3,2022,Groceries
2022-03-02,CANADA           PAY,0.0,571.29,690.05,9,3,2022,Salary
2022-03-02,SKIPTHEDISHES     _V,29.45,0.0,660.6,9,3,2022,Entertainment
2022-03-02,SKIPTHEDISHES     _V,8.6,0.0,652.0,9,3,2022,Bills
2022-03-03,E-TRANSFER ***Stb   ,0.0,300.0,952.0,9,3,2022,Other
2022-03-03,LRNTN UNIV   U6X6L8 ,300.0,0.0,652.0,9,3,2022,Travel
2022-03-03,JUICE ON THE LO   _F,18.07,0.0,633.93,9,3,2022,Transportation
2022-03-03,CANNA CABANA        ,104.05,0.0,529.88,9,3,2022,Bills
2022-03-03,MCDONALD'S #311   _F,14.89,0.0,514.99,9,3,2022,Entertainment
2022-03-03,SKIPTHEDISHES     _V,22.55,0.0,492.44,9,3,2022,Groceries
2022-03-04,SKIPTHEDISHES     _V,29.45,0.0,462.99,9,3,2022,Other
2022-03-04,LRNTN UNIV   W2H9H6 ,53.21,0.0,409.78,9,3,2022,Travel
2022-03-07,SKIPTHEDISHES     _V,29.45,0.0,380.33,10,3,2022,Bills
2022-03-07,SKIPTHEDISHES     _V,19.05,0.0,361.28,10,3,2022,Entertainment
2022-03-07,SKIPTHEDISHES     _V,29.45,0.0,331.83,10,3,2022,Food
2022-03-07,SKIPTHEDISHES     _V,22.57,0.0,309.26,10,3,2022,Other
2022-03-07,SKIPTHEDISHES     _V,22.55,0.0,286.71,10,3,2022,Shopping
2022-03-07,SEND E-TFR ***6eC   ,28.2,0.0,258.51,10,3,2022,Bills
2022-03-08,SEND E-TFR ***hdn   ,9.5,0.0,249.01,10,3,2022,Groceries
2022-03-08,SKIPTHEDISHES     _V,22.55,0.0,226.46,10,3,2022,Travel
2022-03-09,NON-TD ATM W/D      ,123.0,0.0,103.46,10,3,2022,Other
2022-03-09,LCBO/RAO #0287    _F,22.55,0.0,80.91,10,3,2022,Travel
2022-03-10,SKIPTHEDISHES     _V,29.45,0.0,51.46,10,3,2022,Groceries
2022-03-10,CANNA CABANA      _F,33.55,0.0,17.91,10,3,2022,Travel
2022-03-10,E-TRANSFER ***rF2   ,0.0,70.0,87.91,10,3,2022,Interest
2022-03-11,SKIPTHEDISHES     _V,29.45,0.0,58.46,10,3,2022,Shopping
2022-03-14,SKIPTHEDISHES     _V,29.45,0.0,29.01,11,3,2022,Entertainment
2022-03-14,SKIPTHEDISHES     _V,18.05,0.0,10.96,11,3,2022,Groceries
2022-03-16,CANADA           PAY,0.0,571.29,582.25,11,3,2022,Other
2022-03-16,SKIPTHEDISHES     _V,29.45,0.0,552.8,11,3,2022,Groceries
2022-03-16,SKIPTHEDISHES     _V,17.05,0.0,535.75,11,3,2022,Transportation
2022-03-17,SKIPTHEDISHES     _V,12.4,0.0,523.35,11,3,2022,Travel
2022-03-17,DD                _V,19.58,0.0,503.77,11,3,2022,Entertainment
2022-03-17,SKIPTHEDISHES     _V,17.05,0.0,486.72,11,3,2022,Shopping
2022-03-18,SKIPTHEDISHES     _V,32.5,0.0,454.22,11,3,2022,Food
2022-03-21,DD                _V,18.39,0.0,435.83,12,3,2022,Bills
2022-03-21,SKIPTHEDISHES     _V,24.45,0.0,411.38,12,3,2022,Shopping
2022-03-21,AIRBNB * H  375.98_V,375.98,0.0,35.4,12,3,2022,Travel
2022-03-21,E-TRANSFER ***FYC   ,0.0,50.0,85.4,12,3,2022,Bonus
2022-03-21,SKIPTHEDISHES     _V,31.79,0.0,53.61,12,3,2022,Bills
2022-03-21,SKIPTHEDISHES     _V,29.45,0.0,24.16,12,3,2022,Other
2022-03-21,CANNA CABANA      _F,22.36,0.0,1.8,12,3,2022,Food
2022-03-22,E-TRANSFER ***Jhr   ,0.0,150.0,151.8,12,3,2022,Bonus
2022-03-22,SKIPTHEDISHES     _V,29.45,0.0,122.35,12,3,2022,Transportation
2022-03-23,SKIPTHEDISHES     _V,22.55,0.0,99.8,12,3,2022,Travel
2022-03-24,SKIPTHEDISHES     _V,22.55,0.0,77.25,12,3,2022,Groceries
2022-03-25,E-TRANSFER ***jeg   ,0.0,500.0,577.25,12,3,2022,Other
2022-03-25,SKIPTHEDISHES     _V,29.45,0.0,547.8,12,3,2022,Groceries
2022-03-28,LAURENTIAN UNIV   _V,2.0,0.0,545.8,13,3,2022,Entertainment
2022-03-28,THAI EXPRESS      _M,34.42,0.0,511.38,13,3,2022,Shopping
2022-03-28,NYX ECIGS BATHU   _F,21.46,0.0,489.92,13,3,2022,Travel
2022-03-28,SQ *FONDA BALAM   _M,46.67,0.0,443.25,13,3,2022,Other
2022-03-28,UBER CANADA       _V,11.46,0.0,431.79,13,3,2022,Food
2022-03-28,NON-TD ATM W/D      ,42.99,0.0,388.8,13,3,2022,Shopping
2022-03-28,UBER* PENDING     _V,27.35,0.0,361.45,13,3,2022,Other
2022-03-28,UBER CANADA       _V,15.77,0.0,345.68,13,3,2022,Transportation
2022-03-28,E-TRANSFER ***EPw   ,0.0,50.0,395.68,13,3,2022,Interest
2022-03-28,SQ *FRONT LINEZ   _V,30.2,0.0,365.48,13,3,2022,Entertainment
2022-03-28,SQ *FRONT LINEZ   _F,25.99,0.0,339.49,13,3,2022,Bills
2022-03-28,LCBO/RAO #0015    _F,35.9,0.0,303.59,13,3,2022,Food
2022-03-29,UBER CANADA       _V,13.2,0.0,290.39,13,3,2022,Travel
2022-03-29,DALDONGNAE #4     _F,49.94,0.0,240.45,13,3,2022,Entertainment
2022-03-29,SKIPTHEDISHES     _V,36.72,0.0,203.73,13,3,2022,Bills
2022-03-29,UBER* TR REV 03/28_V,0.0,27.35,231.08,13,3,2022,Interest
2022-03-29,UBER* TRIP        _V,25.98,0.0,205.1,13,3,2022,Groceries
2022-03-29,CHUBBYS JAMAICA   _F,78.11,0.0,126.99,13,3,2022,Shopping
2022-03-30,WINE RACK 330     _F,22.55,0.0,104.44,13,3,2022,Groceries
2022-03-30,CANADA           PAY,0.0,571.29,675.73,13,3,2022,Other
2022-03-30,FOGTOWN FLOWER      ,40.68,0.0,635.05,13,3,2022,Entertainment
2022-03-30,RACHELS COFFEE    _F,17.0,0.0,618.05,13,3,2022,Transportation
2022-03-30,KINGKONG TTEOKB   _F,40.25,0.0,577.8,13,3,2022,Shopping
2022-03-30,TRESTLE BREWING   _F,42.68,0.0,535.12,13,3,2022,Food
2022-03-30,SUNRISE INN - P   _F,120.7,0.0,414.42,13,3,2022,Shopping
2022-03-31,JUICE ON THE LO   _F,16.94,0.0,397.48,13,3,2022,Food
2022-03-31,SUKHDEV RESTAUR     ,27.07,0.0,370.41,13,3,2022,Transportation
2022-03-31,WITHDRAWAL FEES     ,48.75,0.0,321.66,13,3,2022,Shopping
2022-03-31,OTHER BANK FEES     ,4.0,0.0,317.66,13,3,2022,Entertainment
2022-04-01,CANNA CABANA      _F,32.53,0.0,285.13,13,4,2022,Shopping
2022-04-01,WINE RACK 169     _F,22.55,0.0,262.58,13,4,2022,Travel
2022-04-04,NON-TD ATM W/D      ,64.0,0.0,198.58,14,4,2022,Groceries
2022-04-04,LCBO/RAO #0407    _F,48.2,0.0,150.38,14,4,2022,Groceries
2022-04-05,CANADA           GST,0.0,74.75,225.13,14,4,2022,Salary
2022-04-05,SKIPTHEDISHES     _V,26.1,0.0,199.03,14,4,2022,Groceries
2022-04-06,JUICE ON THE LO   _F,33.88,0.0,165.15,14,4,2022,Entertainment
2022-04-06,SKIPTHEDISHES     _V,22.55,0.0,142.6,14,4,2022,Transportation
2022-04-06,SKIPTHEDISHES     _V,10.58,0.0,132.02,14,4,2022,Food
2022-04-06,SEND E-TFR ***uAX   ,8.5,0.0,123.52,14,4,2022,Groceries
2022-04-07,SKIPTHEDISHES     _V,26.1,0.0,97.42,14,4,2022,Bills
2022-04-07,WINE RACK 169     _F,42.6,0.0,54.82,14,4,2022,Entertainment
2022-04-11,SKIPTHEDISHES     _V,22.55,0.0,32.27,15,4,2022,Entertainment
2022-04-11,NON-TD ATM W/D      ,23.75,0.0,8.52,15,4,2022,Groceries
2022-04-13,CANADA           PAY,0.0,571.29,579.81,15,4,2022,Interest
2022-04-13,WINE RACK 169     _F,22.55,0.0,557.26,15,4,2022,Transportation
2022-04-13,CANNA CABANA      _M,32.53,0.0,524.73,15,4,2022,Other
2022-04-14,LRNTN UNIV   W6K3K7 ,500.0,0.0,24.73,15,4,2022,Shopping
2022-04-14,SKIPTHEDISHES     _V,22.55,0.0,2.18,15,4,2022,Transportation
2022-04-27,CANADA           PAY,0.0,571.29,573.47,17,4,2022,Salary
2022-04-27,URIDE             _V,19.22,0.0,554.25,17,4,2022,Other
2022-04-27,URIDE             _V,0.39,0.0,553.86,17,4,2022,Transportation
2022-04-27,MCDONALD'S #311   _M,7.67,0.0,546.19,17,4,2022,Shopping
2022-04-27,CANNA CABANA      _F,34.34,0.0,511.85,17,4,2022,Food
2022-04-27,JUICE ON THE LO   _F,20.33,0.0,491.52,17,4,2022,Food
2022-04-27,URIDE             _V,18.85,0.0,472.67,17,4,2022,Bills
2022-04-27,URIDE             _V,0.15,0.0,472.52,17,4,2022,Transportation
2022-04-27,SKIPTHEDISHES     _V,24.15,0.0,448.37,17,4,2022,Transportation
2022-04-27,LICKS HOMEBURGE   _F,18.62,0.0,429.75,17,4,2022,Other
2022-04-29,Sony Inter   24.17_V,24.17,0.0,405.58,17,4,2022,Entertainment
2022-04-29,SOBEYS #865         ,20.29,0.0,385.29,17,4,2022,Entertainment
2022-04-29,WITHDRAWAL FEES     ,3.75,0.0,381.54,17,4,2022,Food
2022-04-29,OTHER BANK FEES     ,4.0,0.0,377.54,17,4,2022,Bills
2022-05-02,PEARL CONVENIEN   _F,22.6,0.0,354.94,18,5,2022,Transportation
2022-05-02,PIZZA DEPOT BRA   _F,5.75,0.0,349.19,18,5,2022,Bills
2022-05-02,CANNABIS XPRESS   _F,39.54,0.0,309.65,18,5,2022,Food
2022-05-03,SOBEYS #865       _F,10.64,0.0,299.01,18,5,2022,Transportation
2022-05-03,THE INDIAN STRE   _F,1.7,0.0,297.31,18,5,2022,Groceries
2022-05-05,SOBEYS #865       _F,33.01,0.0,264.3,18,5,2022,Travel
2022-05-05,DAISY MART        _F,20.33,0.0,243.97,18,5,2022,Groceries
2022-05-05,KFC/TACO BELL     _F,10.95,0.0,233.02,18,5,2022,Other
2022-05-05,SOBEYS #865       _F,3.4,0.0,229.62,18,5,2022,Bills
2022-05-06,SOBEYS #865         ,3.4,0.0,226.22,18,5,2022,Transportation
2022-05-06,SOBEYS #865       _F,17.75,0.0,208.47,18,5,2022,Groceries
2022-05-06,RICK'S KITCHEN    _F,7.32,0.0,201.15,18,5,2022,Bills
2022-05-06,BOAR N WING SPO   _M,38.13,0.0,163.02,18,5,2022,Shopping
2022-05-09,DAISY MART        _F,11.3,0.0,151.72,19,5,2022,Groceries
2022-05-09,CANNABIS XPRESS   _F,39.54,0.0,112.18,19,5,2022,Groceries
2022-05-09,AVO CONVENIENCE   _F,14.99,0.0,97.19,19,5,2022,Other
2022-05-09,SOBEYS #865       _F,18.59,0.0,78.6,19,5,2022,Travel
2022-05-09,SOBEYS #865       _M,1.13,0.0,77.47,19,5,2022,Other
2022-05-09,ONLYFANS.C    9.04_V,12.09,0.0,65.38,19,5,2022,Other
2022-05-09,PEARL CONVENIEN   _F,22.6,0.0,42.78,19,5,2022,Travel
2022-05-09,SOBEYS #865       _M,21.5,0.0,21.28,19,5,2022,Other
2022-05-10,LCBO/RAO #470     _F,18.45,0.0,2.83,19,5,2022,Bills
2022-05-11,CANADA           PAY,0.0,364.07,366.9,19,5,2022,Other
2022-05-12,CANNABIS XPRESS   _M,37.28,0.0,329.62,19,5,2022,Food
2022-05-12,CITY SOUTH PIZZ   _M,4.86,0.0,324.76,19,5,2022,Food
2022-05-12,ONLYFANS.C   14.13_V,19.13,0.0,305.63,19,5,2022,Transportation
2022-05-13,THE INDIAN STRE   _F,7.9,0.0,297.73,19,5,2022,Other
2022-05-13,SOBEYS #865         ,23.35,0.0,274.38,19,5,2022,Transportation
2022-05-16,LICKS HOMEBURGE   _M,19.2,0.0,255.18,20,5,2022,Entertainment
2022-05-16,SKIPTHEDISHES     _V,26.1,0.0,229.08,20,5,2022,Food
2022-05-16,SH VENDING80036   _M,1.9,0.0,227.18,20,5,2022,Entertainment
2022-05-16,SH VENDING80036   _M,3.65,0.0,223.53,20,5,2022,Other
2022-05-16,LOCKERBY TRANSP   _M,40.25,0.0,183.28,20,5,2022,Travel
2022-05-16,TIM HORTONS #30   _M,8.99,0.0,174.29,20,5,2022,Shopping
2022-05-16,P.B. YORKDALE     _M,39.09,0.0,135.2,20,5,2022,Food
2022-05-16,PEARL CONVENIEN   _F,22.6,0.0,112.6,20,5,2022,Travel
2022-05-16,THE INDIAN STRE   _M,7.9,0.0,104.7,20,5,2022,Food
2022-05-16,CANNABIS XPRESS   _F,40.67,0.0,64.03,20,5,2022,Travel
2022-05-18,SOBEYS #865       _M,13.95,0.0,50.08,20,5,2022,Groceries
2022-05-18,SOBEYS #865       _M,4.69,0.0,45.39,20,5,2022,Travel
2022-05-19,PEARL CONVENIEN   _M,22.6,0.0,22.79,20,5,2022,Other
2022-05-19,LCBO/RAO #0171    _F,3.1,0.0,19.69,20,5,2022,Groceries
2022-05-24,SKIPTHEDISHES     _V,17.75,0.0,1.94,21,5,2022,Other
2022-05-25,CANADA           PAY,0.0,61.59,63.53,21,5,2022,Interest
2022-05-25,CANADA           PAY,0.0,978.51,1042.04,21,5,2022,Salary
2022-05-25,SEND E-TFR ***TTr   ,400.0,0.0,642.04,21,5,2022,Travel
2022-05-25,SKIPTHEDISHES     _V,22.55,0.0,619.49,21,5,2022,Food
2022-05-25,SHOPPERS DRUG M   _F,85.08,0.0,534.41,21,5,2022,Transportation
2022-05-25,ROSE APPLE ASIA     ,80.6,0.0,453.81,21,5,2022,Food
2022-05-25,CANNA CABANA      _F,6.43,0.0,447.38,21,5,2022,Food
2022-05-27,HIGHLIFE SUDBUR   _F,1.13,0.0,446.25,21,5,2022,Entertainment
2022-05-27,FAMOUS PLAYER #   _F,24.37,0.0,421.88,21,5,2022,Other
2022-05-27,SHOPPERS DRUG M   _F,62.85,0.0,359.03,21,5,2022,Bills
2022-05-27,CANNA CABANA      _F,53.57,0.0,305.46,21,5,2022,Groceries
2022-05-30,POPEYES #13854    _M,19.75,0.0,285.71,22,5,2022,Other
2022-05-30,LCBO/RAO #0050    _M,15.45,0.0,270.26,22,5,2022,Bills
2022-05-30,JUICE ON THE LO   _F,20.33,0.0,249.93,22,5,2022,Transportation
2022-05-30,THAI EXPRESS      _M,30.13,0.0,219.8,22,5,2022,Bills
2022-05-31,SHOPPERS DRUG M   _M,5.57,0.0,214.23,22,5,2022,Transportation
2022-05-31,CANNA CABANA        ,34.06,0.0,180.17,22,5,2022,Bills
2022-05-31,REHAN'S YIG #16   _F,53.58,0.0,126.59,22,5,2022,Entertainment
2022-05-31,POPEYES #13854    _F,16.93,0.0,109.66,22,5,2022,Shopping
2022-06-01,SKIPTHEDISHES     _V,22.55,0.0,87.11,22,6,2022,Travel
2022-06-02,SKIPTHEDISHES     _V,22.55,0.0,64.56,22,6,2022,Groceries
2022-06-03,NON-TD ATM W/D      ,43.0,0.0,21.56,22,6,2022,Other
2022-06-03,SH VENDING80036   _M,2.65,0.0,18.91,22,6,2022,Entertainment
2022-06-03,SKIPTHEDISHES     _V,18.35,0.0,0.56,22,6,2022,Entertainment
2022-06-07,E-TRANSFER ***QEY   ,0.0,40.0,40.56,23,6,2022,Interest
2022-06-07,TD ATM W/D    004914,40.0,0.0,0.56,23,6,2022,Entertainment
2022-06-08,CANADA           PAY,0.0,1083.97,1084.53,23,6,2022,Bonus
2022-06-08,SKIPTHEDISHES     _V,22.55,0.0,1061.98,23,6,2022,Shopping
2022-06-08,URIDE             _V,25.86,0.0,1036.12,23,6,2022,Other
2022-06-08,JUICE ON THE LO   _F,22.59,0.0,1013.53,23,6,2022,Groceries
2022-06-08,MCDONALD'S #311   _F,11.97,0.0,1001.56,23,6,2022,Groceries
2022-06-08,URIDE             _V,24.79,0.0,976.77,23,6,2022,Other
2022-06-08,THE BEER STORE    _F,3.1,0.0,973.67,23,6,2022,Groceries
2022-06-09,URIDE    REV 06/08_V,0.0,25.86,999.53,23,6,2022,Interest
2022-06-09,URIDE             _V,22.96,0.0,976.57,23,6,2022,Other
2022-06-09,URIDE    REV 06/08_V,0.0,24.79,1001.36,23,6,2022,Bonus
2022-06-09,URIDE             _V,19.15,0.0,982.21,23,6,2022,Entertainment
2022-06-09,E-TRANSFER ***K4C   ,0.0,3000.0,3982.21,23,6,2022,Other
2022-06-09,LRNTN UNIV   H2X6K6 ,3000.0,0.0,982.21,23,6,2022,Other
2022-06-09,SKIPTHEDISHES     _V,17.55,0.0,964.66,23,6,2022,Other
2022-06-09,SKIPTHEDISHES     _V,16.55,0.0,948.11,23,6,2022,Other
2022-06-10,E-TRANSFER ***F6n   ,0.0,3000.0,3948.11,23,6,2022,Bonus
2022-06-10,LRNTN UNIV   H5X2A4 ,2500.0,0.0,1448.11,23,6,2022,Other
2022-06-10,SKIPTHEDISHES     _V,22.55,0.0,1425.56,23,6,2022,Transportation
2022-06-10,LRNTN UNIV   H5Y2L8 ,245.0,0.0,1180.56,23,6,2022,Transportation
2022-06-10,SKIPTHEDISHES     _V,41.29,0.0,1139.27,23,6,2022,Other
2022-06-10,CANNA CABANA      _F,33.27,0.0,1106.0,23,6,2022,Groceries
2022-06-13,GIANT TIGER # 2   _F,110.01,0.0,995.99,24,6,2022,Travel
2022-06-13,REHAN'S YIG #16     ,120.08,0.0,875.91,24,6,2022,Transportation
2022-06-13,WINE RACK 169     _F,15.45,0.0,860.46,24,6,2022,Food
2022-06-13,JUICE ON THE LO   _F,18.07,0.0,842.39,24,6,2022,Shopping
2022-06-13,CANNA CABANA      _F,42.53,0.0,799.86,24,6,2022,Shopping
2022-06-13,FOOD BASICS  63     ,30.24,0.0,769.62,24,6,2022,Food
2022-06-13,SH VENDING80036   _M,2.65,0.0,766.97,24,6,2022,Groceries
2022-06-14,POPEYES #13854    _F,19.75,0.0,747.22,24,6,2022,Groceries
2022-06-14,HIGHLIFE SUDBUR   _F,28.24,0.0,718.98,24,6,2022,Other
2022-06-15,SKIPTHEDISHES     _V,22.55,0.0,696.43,24,6,2022,Transportation
2022-06-15,SKIPTHEDISHES     _V,22.55,0.0,673.88,24,6,2022,Travel
2022-06-15,SKIPTHEDISHES     _V,0.0,22.55,696.43,24,6,2022,Other
2022-06-16,SKIPTHEDISHES     _V,22.55,0.0,673.88,24,6,2022,Travel
2022-06-17,SKIPTHEDISHES     _V,21.6,0.0,652.28,24,6,2022,Other
2022-06-17,TIM HORTONS #10   _M,4.19,0.0,648.09,24,6,2022,Transportation
2022-06-20,PEARL CONVENIEN   _M,22.6,0.0,625.49,25,6,2022,Shopping
2022-06-20,CONVENIENCE S     _M,16.0,0.0,609.49,25,6,2022,Transportation
2022-06-20,CANNABIS XPRESS   _F,38.41,0.0,571.08,25,6,2022,Bills
2022-06-20,LRNTN UNIV   L5H5L2 ,362.55,0.0,208.53,25,6,2022,Entertainment
2022-06-21,TD ATM W/D    000423,50.0,0.0,158.53,25,6,2022,Food
2022-06-21,SOBEYS #865       _F,21.44,0.0,137.09,25,6,2022,Travel
2022-06-22,CANADA           PAY,0.0,1083.96,1221.05,25,6,2022,Interest
2022-06-22,MCDONALD'S #291   _F,13.89,0.0,1207.16,25,6,2022,Transportation
2022-06-23,AMZN Mktp CA      _V,316.95,0.0,890.21,25,6,2022,Transportation
2022-06-23,SKIPTHEDISHES     _V,22.55,0.0,867.66,25,6,2022,Food
2022-06-23,JUICE ON THE LO   _F,21.46,0.0,846.2,25,6,2022,Entertainment
2022-06-24,REHAN'S YIG #16     ,300.93,0.0,545.27,25,6,2022,Bills
2022-06-24,WINE RACK 169     _F,22.55,0.0,522.72,25,6,2022,Groceries
2022-06-27,POPEYES #13854    _M,18.61,0.0,504.11,26,6,2022,Shopping
2022-06-27,GIANT TIGER # 2   _F,76.68,0.0,427.43,26,6,2022,Travel
2022-06-27,LCBO/RAO #0407    _F,26.0,0.0,401.43,26,6,2022,Shopping
2022-06-27,SKIPTHEDISHES     _V,22.55,0.0,378.88,26,6,2022,Transportation
2022-06-27,WINE RACK 169     _M,15.45,0.0,363.43,26,6,2022,Transportation
2022-06-29,DI GUSTO PIZZA      ,122.21,0.0,241.22,26,6,2022,Shopping
2022-06-30,REHAN'S YIG #16   _M,26.9,0.0,214.32,26,6,2022,Bills
2022-06-30,REHAN'S YIG #16   _F,1.99,0.0,212.33,26,6,2022,Groceries
2022-06-30,WINE RACK 169     _F,22.55,0.0,189.78,26,6,2022,Bills
2022-06-30,Sony Inter   11.29_V,11.29,0.0,178.49,26,6,2022,Groceries
2022-06-30,OTHER BANK FEES     ,2.0,0.0,176.49,26,6,2022,Shopping
2022-07-04,REHAN'S YIG #16   _M,9.54,0.0,166.95,27,7,2022,Food
2022-07-04,WINE RACK 169     _M,29.65,0.0,137.3,27,7,2022,Food
2022-07-04,CANNA CABANA      _F,31.0,0.0,106.3,27,7,2022,Travel
2022-07-04,REHAN'S YIG #16   _F,12.01,0.0,94.29,27,7,2022,Entertainment
2022-07-04,WINE RACK 169     _F,30.55,0.0,63.74,27,7,2022,Transportation
